year_month,year,month,store_id,sku_id,category,qty_sold,promo_flag,promo_days,promo_intensity,holiday_days,days_in_month,list_price,avg_selling_price
2022-03-01,2022,3,S01,SKU0032,CLEANING,1521,0,0,0.0,0,31,13.1,13.1
2022-03-01,2022,3,S01,SKU0033,PERSONAL_CARE,960,0,0,0.0,0,31,2.1,2.1
2022-03-01,2022,3,S01,SKU0034,PERSONAL_CARE,693,1,8,0.258,0,31,16.46,15.19
2022-03-01,2022,3,S01,SKU0035,PERSONAL_CARE,684,0,0,0.0,0,31,22.83,22.83
2022-03-01,2022,3,S01,SKU0036,PERSONAL_CARE,667,0,0,0.0,0,31,19.26,19.26
2022-03-01,2022,3,S01,SKU0037,PERSONAL_CARE,976,1,13,0.419,0,31,8.31,7.27
2022-03-01,2022,3,S01,SKU0038,PERSONAL_CARE,538,0,0,0.0,0,31,20.49,20.49
2022-03-01,2022,3,S01,SKU0039,PERSONAL_CARE,1259,0,0,0.0,0,31,20.39,20.39
2022-03-01,2022,3,S01,SKU0040,PERSONAL_CARE,567,0,0,0.0,0,31,14.17,14.17
2022-03-01,2022,3,S02,SKU0001,BEVERAGES,2085,0,0,0.0,0,31,18.7,18.7
2022-03-01,2022,3,S02,SKU0002,BEVERAGES,2791,0,0,0.0,0,31,5.17,5.17
2022-03-01,2022,3,S02,SKU0003,BEVERAGES,1882,1,14,0.452,0,31,15.63,13.51
2022-03-01,2022,3,S02,SKU0004,BEVERAGES,4301,1,9,0.29,0,31,24.29,22.17
2022-03-01,2022,3,S02,SKU0005,BEVERAGES,3360,0,0,0.0,0,31,5.77,5.77
2022-03-01,2022,3,S02,SKU0006,BEVERAGES,1946,1,9,0.29,0,31,13.83,12.63
2022-03-01,2022,3,S02,SKU0007,BEVERAGES,2213,0,0,0.0,0,31,15.88,15.88
2022-03-01,2022,3,S02,SKU0008,BEVERAGES,1176,0,0,0.0,0,31,10.11,10.11
2022-03-01,2022,3,S02,SKU0009,BEVERAGES,2119,0,0,0.0,0,31,6.19,6.19
2022-03-01,2022,3,S02,SKU0010,BEVERAGES,2577,0,0,0.0,0,31,2.59,2.59
2022-03-01,2022,3,S02,SKU0011,GROCERY,3966,1,5,0.161,0,31,3.03,2.88
2022-03-01,2022,3,S02,SKU0012,GROCERY,4699,0,0,0.0,0,31,20.5,20.5
2022-03-01,2022,3,S02,SKU0013,GROCERY,2712,1,7,0.226,0,31,17.58,16.39
2022-03-01,2022,3,S02,SKU0014,GROCERY,3713,1,10,0.323,0,31,13.14,11.87
2022-03-01,2022,3,S02,SKU0015,GROCERY,1731,1,7,0.226,0,31,7.58,7.07
2022-03-01,2022,3,S02,SKU0016,GROCERY,3756,0,0,0.0,0,31,13.72,13.72
2022-03-01,2022,3,S02,SKU0017,GROCERY,3779,1,7,0.226,0,31,24.29,22.64
2022-03-01,2022,3,S02,SKU0018,GROCERY,4432,0,0,0.0,0,31,22.53,22.53
2022-03-01,2022,3,S02,SKU0019,GROCERY,3598,0,0,0.0,0,31,3.58,3.58
2022-03-01,2022,3,S02,SKU0020,GROCERY,2617,1,8,0.258,0,31,9.15,8.44
2022-03-01,2022,3,S02,SKU0021,DAIRY,1594,0,0,0.0,0,31,20.98,20.98
2022-03-01,2022,3,S02,SKU0022,DAIRY,1401,0,0,0.0,0,31,14.25,14.25
2022-03-01,2022,3,S02,SKU0023,DAIRY,1202,1,14,0.452,0,31,3.25,2.81
2022-03-01,2022,3,S02,SKU0024,DAIRY,3178,0,0,0.0,0,31,6.17,6.17
2022-03-01,2022,3,S02,SKU0025,DAIRY,801,1,12,0.387,0,31,18.11,16.01
2022-03-01,2022,3,S02,SKU0026,DAIRY,2590,1,5,0.161,0,31,3.24,3.08
2022-03-01,2022,3,S02,SKU0027,CLEANING,729,0,0,0.0,0,31,21.78,21.78
2022-03-01,2022,3,S02,SKU0028,CLEANING,1683,1,14,0.452,0,31,2.99,2.58
2022-03-01,2022,3,S02,SKU0029,CLEANING,739,1,2,0.065,0,31,18.65,18.29
2022-03-01,2022,3,S02,SKU0030,CLEANING,1100,0,0,0.0,0,31,12.6,12.6
2022-03-01,2022,3,S02,SKU0031,CLEANING,495,0,0,0.0,0,31,19.38,19.38
2022-03-01,2022,3,S02,SKU0032,CLEANING,1050,0,0,0.0,0,31,13.1,13.1
2022-03-01,2022,3,S02,SKU0033,PERSONAL_CARE,682,0,0,0.0,0,31,2.1,2.1
2022-03-01,2022,3,S02,SKU0034,PERSONAL_CARE,650,1,14,0.452,0,31,16.46,14.23
2022-03-01,2022,3,S02,SKU0035,PERSONAL_CARE,845,1,14,0.452,0,31,22.83,19.74
2022-03-01,2022,3,S02,SKU0036,PERSONAL_CARE,478,1,1,0.032,0,31,19.26,19.07
2022-03-01,2022,3,S02,SKU0037,PERSONAL_CARE,446,0,0,0.0,0,31,8.31,8.31
2022-03-01,2022,3,S02,SKU0038,PERSONAL_CARE,451,1,5,0.161,0,31,20.49,19.5
2022-03-01,2022,3,S02,SKU0039,PERSONAL_CARE,795,0,0,0.0,0,31,20.39,20.39
2022-03-01,2022,3,S02,SKU0040,PERSONAL_CARE,755,1,14,0.452,0,31,14.17,12.25
2022-03-01,2022,3,S03,SKU0001,BEVERAGES,3622,1,3,0.097,0,31,18.7,18.16
2022-03-01,2022,3,S03,SKU0002,BEVERAGES,4492,0,0,0.0,0,31,5.17,5.17
2022-03-01,2022,3,S03,SKU0003,BEVERAGES,1777,0,0,0.0,0,31,15.63,15.63
2022-03-01,2022,3,S03,SKU0004,BEVERAGES,5508,1,1,0.032,0,31,24.29,24.05
2022-03-01,2022,3,S03,SKU0005,BEVERAGES,6051,0,0,0.0,0,31,5.77,5.77
2022-03-01,2022,3,S03,SKU0006,BEVERAGES,3310,1,6,0.194,0,31,13.83,13.03
2022-03-01,2022,3,S03,SKU0007,BEVERAGES,7110,1,10,0.323,0,31,15.88,14.34
2022-03-01,2022,3,S03,SKU0008,BEVERAGES,2379,0,0,0.0,0,31,10.11,10.11
2022-03-01,2022,3,S03,SKU0009,BEVERAGES,4161,0,0,0.0,0,31,6.19,6.19
2022-03-01,2022,3,S03,SKU0010,BEVERAGES,4376,0,0,0.0,0,31,2.59,2.59
2022-03-01,2022,3,S03,SKU0011,GROCERY,7183,1,8,0.258,0,31,3.03,2.8
2022-03-01,2022,3,S03,SKU0012,GROCERY,7950,0,0,0.0,0,31,20.5,20.5
2022-03-01,2022,3,S03,SKU0013,GROCERY,4631,1,3,0.097,0,31,17.58,17.07
2022-03-01,2022,3,S03,SKU0014,GROCERY,6407,1,6,0.194,0,31,13.14,12.38
2022-03-01,2022,3,S03,SKU0015,GROCERY,2484,0,0,0.0,0,31,7.58,7.58
2022-03-01,2022,3,S03,SKU0016,GROCERY,6309,0,0,0.0,0,31,13.72,13.72
2022-03-01,2022,3,S03,SKU0017,GROCERY,6968,1,6,0.194,0,31,24.29,22.88
2022-03-01,2022,3,S03,SKU0018,GROCERY,6749,0,0,0.0,0,31,22.53,22.53
2022-03-01,2022,3,S03,SKU0019,GROCERY,6008,0,0,0.0,0,31,3.58,3.58
2022-03-01,2022,3,S03,SKU0020,GROCERY,3417,0,0,0.0,0,31,9.15,9.15
2022-03-01,2022,3,S03,SKU0021,DAIRY,3280,1,5,0.161,0,31,20.98,19.97
2022-03-01,2022,3,S03,SKU0022,DAIRY,2532,0,0,0.0,0,31,14.25,14.25
2022-03-01,2022,3,S03,SKU0023,DAIRY,1739,0,0,0.0,0,31,3.25,3.25
2022-03-01,2022,3,S03,SKU0024,DAIRY,5070,0,0,0.0,0,31,6.17,6.17
2022-03-01,2022,3,S03,SKU0025,DAIRY,1219,0,0,0.0,0,31,18.11,18.11
2022-03-01,2022,3,S03,SKU0026,DAIRY,4360,0,0,0.0,0,31,3.24,3.24
2022-03-01,2022,3,S03,SKU0027,CLEANING,1418,0,0,0.0,0,31,21.78,21.78
2022-03-01,2022,3,S03,SKU0028,CLEANING,1848,0,0,0.0,0,31,2.99,2.99
2022-03-01,2022,3,S03,SKU0029,CLEANING,1189,0,0,0.0,0,31,18.65,18.65
2022-03-01,2022,3,S03,SKU0030,CLEANING,1877,0,0,0.0,0,31,12.6,12.6
2022-03-01,2022,3,S03,SKU0031,CLEANING,1325,1,9,0.29,0,31,19.38,17.69
2022-03-01,2022,3,S03,SKU0032,CLEANING,2223,1,5,0.161,0,31,13.1,12.47
2022-03-01,2022,3,S03,SKU0033,PERSONAL_CARE,1740,1,6,0.194,0,31,2.1,1.98
2022-03-01,2022,3,S03,SKU0034,PERSONAL_CARE,491,0,0,0.0,0,31,16.46,16.46
2022-03-01,2022,3,S03,SKU0035,PERSONAL_CARE,1479,1,8,0.258,0,31,22.83,21.06
2022-03-01,2022,3,S03,SKU0036,PERSONAL_CARE,827,0,0,0.0,0,31,19.26,19.26
2022-03-01,2022,3,S03,SKU0037,PERSONAL_CARE,1292,1,10,0.323,0,31,8.31,7.51
2022-03-01,2022,3,S03,SKU0038,PERSONAL_CARE,869,1,6,0.194,0,31,20.49,19.3
2022-03-01,2022,3,S03,SKU0039,PERSONAL_CARE,2742,1,13,0.419,0,31,20.39,17.82
2022-03-01,2022,3,S03,SKU0040,PERSONAL_CARE,704,0,0,0.0,0,31,14.17,14.17
2022-04-01,2022,4,S01,SKU0001,BEVERAGES,3213,0,0,0.0,0,30,18.7,18.7
2022-04-01,2022,4,S01,SKU0002,BEVERAGES,4396,0,0,0.0,0,30,5.17,5.17
2022-04-01,2022,4,S01,SKU0003,BEVERAGES,2200,1,3,0.1,0,30,15.63,15.16
2022-04-01,2022,4,S01,SKU0004,BEVERAGES,4833,0,0,0.0,0,30,24.29,24.29
2022-04-01,2022,4,S01,SKU0005,BEVERAGES,6678,1,10,0.333,0,30,5.77,5.19
2022-04-01,2022,4,S01,SKU0006,BEVERAGES,3273,1,10,0.333,0,30,13.83,12.45
2022-04-01,2022,4,S01,SKU0007,BEVERAGES,3997,0,0,0.0,0,30,15.88,15.88
2022-04-01,2022,4,S01,SKU0008,BEVERAGES,2593,1,5,0.167,0,30,10.11,9.6
2022-04-01,2022,4,S01,SKU0009,BEVERAGES,3584,0,0,0.0,0,30,6.19,6.19
2022-04-01,2022,4,S01,SKU0010,BEVERAGES,4304,0,0,0.0,0,30,2.59,2.59
2022-04-01,2022,4,S01,SKU0011,GROCERY,5349,0,0,0.0,0,30,3.03,3.03
2022-04-01,2022,4,S01,SKU0012,GROCERY,7634,0,0,0.0,0,30,20.5,20.5
2022-04-01,2022,4,S01,SKU0013,GROCERY,4342,0,0,0.0,0,30,17.58,17.58
2022-04-01,2022,4,S01,SKU0014,GROCERY,5983,1,10,0.333,0,30,13.14,11.83
2022-04-01,2022,4,S01,SKU0015,GROCERY,2525,0,0,0.0,0,30,7.58,7.58
2022-04-01,2022,4,S01,SKU0016,GROCERY,6057,0,0,0.0,0,30,13.72,13.72
2022-04-01,2022,4,S01,SKU0017,GROCERY,5419,0,0,0.0,0,30,24.29,24.29
2022-04-01,2022,4,S01,SKU0018,GROCERY,6952,0,0,0.0,0,30,22.53,22.53
2022-04-01,2022,4,S01,SKU0019,GROCERY,5656,0,0,0.0,0,30,3.58,3.58
2022-04-01,2022,4,S01,SKU0020,GROCERY,3167,0,0,0.0,0,30,9.15,9.15
2022-04-01,2022,4,S01,SKU0021,DAIRY,2917,1,5,0.167,0,30,20.98,19.93
2022-04-01,2022,4,S01,SKU0022,DAIRY,2502,0,0,0.0,0,30,14.25,14.25
2022-04-01,2022,4,S01,SKU0023,DAIRY,2215,1,5,0.167,0,30,3.25,3.09
2022-04-01,2022,4,S01,SKU0024,DAIRY,5201,0,0,0.0,0,30,6.17,6.17
2022-04-01,2022,4,S01,SKU0025,DAIRY,1156,0,0,0.0,0,30,18.11,18.11
2022-04-01,2022,4,S01,SKU0026,DAIRY,4154,0,0,0.0,0,30,3.24,3.24
2022-04-01,2022,4,S01,SKU0027,CLEANING,1317,0,0,0.0,0,30,21.78,21.78
2022-04-01,2022,4,S01,SKU0028,CLEANING,2367,1,9,0.3,0,30,2.99,2.72
2022-04-01,2022,4,S01,SKU0029,CLEANING,1863,1,13,0.433,0,30,18.65,16.22
2022-04-01,2022,4,S01,SKU0030,CLEANING,3640,1,12,0.4,0,30,12.6,11.09
2022-04-01,2022,4,S01,SKU0031,CLEANING,887,0,0,0.0,0,30,19.38,19.38
2022-04-01,2022,4,S01,SKU0032,CLEANING,3543,1,14,0.467,0,30,13.1,11.27
2022-04-01,2022,4,S01,SKU0033,PERSONAL_CARE,1181,0,0,0.0,0,30,2.1,2.1
2022-04-01,2022,4,S01,SKU0034,PERSONAL_CARE,556,0,0,0.0,0,30,16.46,16.46
2022-04-01,2022,4,S01,SKU0035,PERSONAL_CARE,862,0,0,0.0,0,30,22.83,22.83
2022-04-01,2022,4,S01,SKU0036,PERSONAL_CARE,1480,1,10,0.333,0,30,19.26,17.33
2022-04-01,2022,4,S01,SKU0037,PERSONAL_CARE,788,0,0,0.0,0,30,8.31,8.31
2022-04-01,2022,4,S01,SKU0038,PERSONAL_CARE,679,0,0,0.0,0,30,20.49,20.49
2022-04-01,2022,4,S01,SKU0039,PERSONAL_CARE,1912,1,3,0.1,0,30,20.39,19.78
2022-04-01,2022,4,S01,SKU0040,PERSONAL_CARE,696,0,0,0.0,0,30,14.17,14.17
2022-04-01,2022,4,S02,SKU0001,BEVERAGES,2968,1,5,0.167,0,30,18.7,17.76
2022-04-01,2022,4,S02,SKU0002,BEVERAGES,3241,0,0,0.0,0,30,5.17,5.17
2022-04-01,2022,4,S02,SKU0003,BEVERAGES,1253,0,0,0.0,0,30,15.63,15.63
2022-04-01,2022,4,S02,SKU0004,BEVERAGES,3347,0,0,0.0,0,30,24.29,24.29
2022-04-01,2022,4,S02,SKU0005,BEVERAGES,4154,0,0,0.0,0,30,5.77,5.77
2022-04-01,2022,4,S02,SKU0006,BEVERAGES,1935,1,3,0.1,0,30,13.83,13.42
2022-04-01,2022,4,S02,SKU0007,BEVERAGES,2586,0,0,0.0,0,30,15.88,15.88
2022-04-01,2022,4,S02,SKU0008,BEVERAGES,1585,0,0,0.0,0,30,10.11,10.11
2022-04-01,2022,4,S02,SKU0009,BEVERAGES,5349,1,14,0.467,0,30,6.19,5.32
2022-04-01,2022,4,S02,SKU0010,BEVERAGES,2780,0,0,0.0,0,30,2.59,2.59
2022-04-01,2022,4,S02,SKU0011,GROCERY,4192,1,2,0.067,0,30,3.03,2.97
2022-04-01,2022,4,S02,SKU0012,GROCERY,5485,0,0,0.0,0,30,20.5,20.5
2022-04-01,2022,4,S02,SKU0013,GROCERY,2968,0,0,0.0,0,30,17.58,17.58
2022-04-01,2022,4,S02,SKU0014,GROCERY,5543,1,13,0.433,0,30,13.14,11.43
2022-04-01,2022,4,S02,SKU0015,GROCERY,1941,1,1,0.033,0,30,7.58,7.5
2022-04-01,2022,4,S02,SKU0016,GROCERY,6246,1,13,0.433,0,30,13.72,11.93
2022-04-01,2022,4,S02,SKU0017,GROCERY,3746,0,0,0.0,0,30,24.29,24.29
2022-04-01,2022,4,S02,SKU0018,GROCERY,4918,0,0,0.0,0,30,22.53,22.53
2022-04-01,2022,4,S02,SKU0019,GROCERY,4863,1,5,0.167,0,30,3.58,3.4
2022-04-01,2022,4,S02,SKU0020,GROCERY,2434,0,0,0.0,0,30,9.15,9.15
2022-04-01,2022,4,S02,SKU0021,DAIRY,1885,1,5,0.167,0,30,20.98,19.93
2022-04-01,2022,4,S02,SKU0022,DAIRY,2109,1,6,0.2,0,30,14.25,13.39
2022-04-01,2022,4,S02,SKU0023,DAIRY,1371,1,5,0.167,0,30,3.25,3.09
2022-04-01,2022,4,S02,SKU0024,DAIRY,3940,0,0,0.0,0,30,6.17,6.17
2022-04-01,2022,4,S02,SKU0025,DAIRY,857,0,0,0.0,0,30,18.11,18.11
2022-04-01,2022,4,S02,SKU0026,DAIRY,3459,1,3,0.1,0,30,3.24,3.14
2022-04-01,2022,4,S02,SKU0027,CLEANING,881,0,0,0.0,0,30,21.78,21.78
2022-04-01,2022,4,S02,SKU0028,CLEANING,1266,0,0,0.0,0,30,2.99,2.99
2022-04-01,2022,4,S02,SKU0029,CLEANING,1262,1,10,0.333,0,30,18.65,16.78
2022-04-01,2022,4,S02,SKU0030,CLEANING,1381,0,0,0.0,0,30,12.6,12.6
2022-04-01,2022,4,S02,SKU0031,CLEANING,586,0,0,0.0,0,30,19.38,19.38
2022-04-01,2022,4,S02,SKU0032,CLEANING,2136,1,12,0.4,0,30,13.1,11.53
2022-04-01,2022,4,S02,SKU0033,PERSONAL_CARE,913,0,0,0.0,0,30,2.1,2.1
2022-04-01,2022,4,S02,SKU0034,PERSONAL_CARE,552,1,6,0.2,0,30,16.46,15.47
2022-04-01,2022,4,S02,SKU0035,PERSONAL_CARE,640,0,0,0.0,0,30,22.83,22.83
2022-04-01,2022,4,S02,SKU0036,PERSONAL_CARE,553,0,0,0.0,0,30,19.26,19.26
2022-04-01,2022,4,S02,SKU0037,PERSONAL_CARE,905,1,10,0.333,0,30,8.31,7.48
2022-04-01,2022,4,S02,SKU0038,PERSONAL_CARE,655,1,8,0.267,0,30,20.49,18.85
2022-04-01,2022,4,S02,SKU0039,PERSONAL_CARE,1058,0,0,0.0,0,30,20.39,20.39
2022-04-01,2022,4,S02,SKU0040,PERSONAL_CARE,520,0,0,0.0,0,30,14.17,14.17
2022-04-01,2022,4,S03,SKU0001,BEVERAGES,5415,1,5,0.167,0,30,18.7,17.76
2022-04-01,2022,4,S03,SKU0002,BEVERAGES,7472,1,10,0.333,0,30,5.17,4.65
2022-04-01,2022,4,S03,SKU0003,BEVERAGES,3070,1,5,0.167,0,30,15.63,14.85
2022-04-01,2022,4,S03,SKU0004,BEVERAGES,5874,0,0,0.0,0,30,24.29,24.29
2022-04-01,2022,4,S03,SKU0005,BEVERAGES,7628,0,0,0.0,0,30,5.77,5.77
2022-04-01,2022,4,S03,SKU0006,BEVERAGES,3534,1,2,0.067,0,30,13.83,13.55
2022-04-01,2022,4,S03,SKU0007,BEVERAGES,4695,0,0,0.0,0,30,15.88,15.88
2022-04-01,2022,4,S03,SKU0008,BEVERAGES,2830,0,0,0.0,0,30,10.11,10.11
2022-04-01,2022,4,S03,SKU0009,BEVERAGES,5013,0,0,0.0,0,30,6.19,6.19
2022-04-01,2022,4,S03,SKU0010,BEVERAGES,9531,1,14,0.467,0,30,2.59,2.23
2022-04-01,2022,4,S03,SKU0011,GROCERY,8778,1,6,0.2,0,30,3.03,2.85
2022-04-01,2022,4,S03,SKU0012,GROCERY,9774,0,0,0.0,0,30,20.5,20.5
2022-04-01,2022,4,S03,SKU0013,GROCERY,5696,1,4,0.133,0,30,17.58,16.88
2022-04-01,2022,4,S03,SKU0014,GROCERY,5398,0,0,0.0,0,30,13.14,13.14
2022-04-01,2022,4,S03,SKU0015,GROCERY,4189,1,10,0.333,0,30,7.58,6.82
2022-04-01,2022,4,S03,SKU0016,GROCERY,8585,0,0,0.0,0,30,13.72,13.72
2022-04-01,2022,4,S03,SKU0017,GROCERY,6715,0,0,0.0,0,30,24.29,24.29
2022-04-01,2022,4,S03,SKU0018,GROCERY,10977,1,7,0.233,0,30,22.53,20.95
2022-04-01,2022,4,S03,SKU0019,GROCERY,7754,0,0,0.0,0,30,3.58,3.58
2022-04-01,2022,4,S03,SKU0020,GROCERY,4120,0,0,0.0,0,30,9.15,9.15
2022-04-01,2022,4,S03,SKU0021,DAIRY,3193,0,0,0.0,0,30,20.98,20.98
2022-04-01,2022,4,S03,SKU0022,DAIRY,4038,1,12,0.4,0,30,14.25,12.54
2022-04-01,2022,4,S03,SKU0023,DAIRY,2068,0,0,0.0,0,30,3.25,3.25
2022-04-01,2022,4,S03,SKU0024,DAIRY,7795,1,6,0.2,0,30,6.17,5.8
2022-04-01,2022,4,S03,SKU0025,DAIRY,2207,1,11,0.367,0,30,18.11,16.12
2022-04-01,2022,4,S03,SKU0026,DAIRY,5425,0,0,0.0,0,30,3.24,3.24
2022-04-01,2022,4,S03,SKU0027,CLEANING,1510,0,0,0.0,0,30,21.78,21.78
2022-04-01,2022,4,S03,SKU0028,CLEANING,2349,0,0,0.0,0,30,2.99,2.99
2022-04-01,2022,4,S03,SKU0029,CLEANING,1465,0,0,0.0,0,30,18.65,18.65
2022-04-01,2022,4,S03,SKU0030,CLEANING,3030,1,5,0.167,0,30,12.6,11.97
2022-04-01,2022,4,S03,SKU0031,CLEANING,1333,1,5,0.167,0,30,19.38,18.41
2022-04-01,2022,4,S03,SKU0032,CLEANING,2087,0,0,0.0,0,30,13.1,13.1
2022-04-01,2022,4,S03,SKU0033,PERSONAL_CARE,1673,0,0,0.0,0,30,2.1,2.1
2022-04-01,2022,4,S03,SKU0034,PERSONAL_CARE,611,0,0,0.0,0,30,16.46,16.46
2022-04-01,2022,4,S03,SKU0035,PERSONAL_CARE,1312,1,2,0.067,0,30,22.83,22.37
2022-04-01,2022,4,S03,SKU0036,PERSONAL_CARE,1483,1,14,0.467,0,30,19.26,16.56
2022-04-01,2022,4,S03,SKU0037,PERSONAL_CARE,1021,0,0,0.0,0,30,8.31,8.31
2022-04-01,2022,4,S03,SKU0038,PERSONAL_CARE,845,0,0,0.0,0,30,20.49,20.49
2022-04-01,2022,4,S03,SKU0039,PERSONAL_CARE,1795,0,0,0.0,0,30,20.39,20.39
2022-04-01,2022,4,S03,SKU0040,PERSONAL_CARE,880,0,0,0.0,0,30,14.17,14.17
2022-05-01,2022,5,S01,SKU0001,BEVERAGES,6644,1,13,0.419,1,31,18.7,16.35
2022-05-01,2022,5,S01,SKU0002,BEVERAGES,4835,0,0,0.0,1,31,5.17,5.17
2022-05-01,2022,5,S01,SKU0003,BEVERAGES,2150,0,0,0.0,1,31,15.63,15.63
2022-05-01,2022,5,S01,SKU0004,BEVERAGES,9300,1,10,0.323,1,31,24.29,21.94
2022-05-01,2022,5,S01,SKU0005,BEVERAGES,6612,0,0,0.0,1,31,5.77,5.77
2022-05-01,2022,5,S01,SKU0006,BEVERAGES,2776,0,0,0.0,1,31,13.83,13.83
2022-05-01,2022,5,S01,SKU0007,BEVERAGES,4539,1,3,0.097,1,31,15.88,15.42
2022-05-01,2022,5,S01,SKU0008,BEVERAGES,3583,1,11,0.355,1,31,10.11,9.03
2022-05-01,2022,5,S01,SKU0009,BEVERAGES,4590,0,0,0.0,1,31,6.19,6.19
2022-05-01,2022,5,S01,SKU0010,BEVERAGES,4779,0,0,0.0,1,31,2.59,2.59
2022-05-01,2022,5,S01,SKU0011,GROCERY,9808,1,9,0.29,1,31,3.03,2.77
2022-05-01,2022,5,S01,SKU0012,GROCERY,13823,1,11,0.355,1,31,20.5,18.32
2022-05-01,2022,5,S01,SKU0013,GROCERY,5761,1,7,0.226,1,31,17.58,16.39
2022-05-01,2022,5,S01,SKU0014,GROCERY,6595,1,8,0.258,1,31,13.14,12.12
2022-05-01,2022,5,S01,SKU0015,GROCERY,2649,0,0,0.0,1,31,7.58,7.58
2022-05-01,2022,5,S01,SKU0016,GROCERY,8760,1,7,0.226,1,31,13.72,12.79
2022-05-01,2022,5,S01,SKU0017,GROCERY,6458,0,0,0.0,1,31,24.29,24.29
2022-05-01,2022,5,S01,SKU0018,GROCERY,7966,0,0,0.0,1,31,22.53,22.53
2022-05-01,2022,5,S01,SKU0019,GROCERY,7038,0,0,0.0,1,31,3.58,3.58
2022-05-01,2022,5,S01,SKU0020,GROCERY,3795,0,0,0.0,1,31,9.15,9.15
2022-05-01,2022,5,S01,SKU0021,DAIRY,2818,0,0,0.0,1,31,20.98,20.98
2022-05-01,2022,5,S01,SKU0022,DAIRY,2860,0,0,0.0,1,31,14.25,14.25
2022-05-01,2022,5,S01,SKU0023,DAIRY,1968,0,0,0.0,1,31,3.25,3.25
2022-05-01,2022,5,S01,SKU0024,DAIRY,5842,0,0,0.0,1,31,6.17,6.17
2022-05-01,2022,5,S01,SKU0025,DAIRY,1624,1,6,0.194,1,31,18.11,17.06
2022-05-01,2022,5,S01,SKU0026,DAIRY,4939,0,0,0.0,1,31,3.24,3.24
2022-05-01,2022,5,S01,SKU0027,CLEANING,1342,0,0,0.0,1,31,21.78,21.78
2022-05-01,2022,5,S01,SKU0028,CLEANING,2523,1,10,0.323,1,31,2.99,2.7
2022-05-01,2022,5,S01,SKU0029,CLEANING,1393,0,0,0.0,1,31,18.65,18.65
2022-05-01,2022,5,S01,SKU0030,CLEANING,2103,0,0,0.0,1,31,12.6,12.6
2022-05-01,2022,5,S01,SKU0031,CLEANING,907,0,0,0.0,1,31,19.38,19.38
2022-05-01,2022,5,S01,SKU0032,CLEANING,2201,0,0,0.0,1,31,13.1,13.1
2022-05-01,2022,5,S01,SKU0033,PERSONAL_CARE,2072,1,8,0.258,1,31,2.1,1.94
2022-05-01,2022,5,S01,SKU0034,PERSONAL_CARE,571,0,0,0.0,1,31,16.46,16.46
2022-05-01,2022,5,S01,SKU0035,PERSONAL_CARE,904,0,0,0.0,1,31,22.83,22.83
2022-05-01,2022,5,S01,SKU0036,PERSONAL_CARE,901,0,0,0.0,1,31,19.26,19.26
2022-05-01,2022,5,S01,SKU0037,PERSONAL_CARE,846,0,0,0.0,1,31,8.31,8.31
2022-05-01,2022,5,S01,SKU0038,PERSONAL_CARE,726,0,0,0.0,1,31,20.49,20.49
2022-05-01,2022,5,S01,SKU0039,PERSONAL_CARE,2841,1,10,0.323,1,31,20.39,18.42
2022-05-01,2022,5,S01,SKU0040,PERSONAL_CARE,1071,1,5,0.161,1,31,14.17,13.48
2022-05-01,2022,5,S02,SKU0001,BEVERAGES,2875,0,0,0.0,1,31,18.7,18.7
2022-05-01,2022,5,S02,SKU0002,BEVERAGES,3427,0,0,0.0,1,31,5.17,5.17
2022-05-01,2022,5,S02,SKU0003,BEVERAGES,1430,0,0,0.0,1,31,15.63,15.63
2022-05-01,2022,5,S02,SKU0004,BEVERAGES,3872,0,0,0.0,1,31,24.29,24.29
2022-05-01,2022,5,S02,SKU0005,BEVERAGES,7733,1,14,0.452,1,31,5.77,4.99
2022-05-01,2022,5,S02,SKU0006,BEVERAGES,3185,1,14,0.452,1,31,13.83,11.96
2022-05-01,2022,5,S02,SKU0007,BEVERAGES,4225,1,13,0.419,1,31,15.88,13.88
2022-05-01,2022,5,S02,SKU0008,BEVERAGES,2704,1,13,0.419,1,31,10.11,8.84
2022-05-01,2022,5,S02,SKU0009,BEVERAGES,3007,0,0,0.0,1,31,6.19,6.19
2022-05-01,2022,5,S02,SKU0010,BEVERAGES,4516,1,10,0.323,1,31,2.59,2.34
2022-05-01,2022,5,S02,SKU0011,GROCERY,5243,1,7,0.226,1,31,3.03,2.82
2022-05-01,2022,5,S02,SKU0012,GROCERY,6506,0,0,0.0,1,31,20.5,20.5
2022-05-01,2022,5,S02,SKU0013,GROCERY,3195,0,0,0.0,1,31,17.58,17.58
2022-05-01,2022,5,S02,SKU0014,GROCERY,3256,0,0,0.0,1,31,13.14,13.14
2022-05-01,2022,5,S02,SKU0015,GROCERY,2090,0,0,0.0,1,31,7.58,7.58
2022-05-01,2022,5,S02,SKU0016,GROCERY,4383,0,0,0.0,1,31,13.72,13.72
2022-05-01,2022,5,S02,SKU0017,GROCERY,5604,1,12,0.387,1,31,24.29,21.47
2022-05-01,2022,5,S02,SKU0018,GROCERY,5642,0,0,0.0,1,31,22.53,22.53
2022-05-01,2022,5,S02,SKU0019,GROCERY,5228,0,0,0.0,1,31,3.58,3.58
2022-05-01,2022,5,S02,SKU0020,GROCERY,2629,1,1,0.032,1,31,9.15,9.06
2022-05-01,2022,5,S02,SKU0021,DAIRY,1982,0,0,0.0,1,31,20.98,20.98
2022-05-01,2022,5,S02,SKU0022,DAIRY,2452,1,6,0.194,1,31,14.25,13.42
