year_month,year,month,sku_id,category,qty_sold,promo_flag,promo_store_days,promo_intensity,holiday_days,days_in_month,n_stores,list_price,avg_selling_price
01/01/22,2022,1,SKU0025,DAIRY,2865,1,24,0.258,1,31,3,18.11,16.71
01/02/22,2022,2,SKU0025,DAIRY,2145,1,7,0.083,1,28,3,18.11,17.66
01/03/22,2022,3,SKU0025,DAIRY,2964,1,12,0.129,0,31,3,18.11,17.41
01/04/22,2022,4,SKU0025,DAIRY,4220,1,11,0.122,0,30,3,18.11,17.45
01/05/22,2022,5,SKU0025,DAIRY,4497,1,18,0.194,1,31,3,18.11,17.06
01/06/22,2022,6,SKU0025,DAIRY,3959,1,4,0.044,0,30,3,18.11,17.87
01/07/22,2022,7,SKU0025,DAIRY,4428,1,8,0.086,1,31,3,18.11,17.64
01/08/22,2022,8,SKU0025,DAIRY,3374,0,0,0,0,31,3,18.11,18.11
01/09/22,2022,9,SKU0025,DAIRY,3148,1,5,0.056,0,30,3,18.11,17.81
01/10/22,2022,10,SKU0025,DAIRY,3584,1,7,0.075,1,31,3,18.11,17.7
01/11/22,2022,11,SKU0025,DAIRY,2937,0,0,0,1,30,3,18.11,18.11
01/12/22,2022,12,SKU0025,DAIRY,3876,1,24,0.258,1,31,3,18.11,16.71
01/01/23,2023,1,SKU0025,DAIRY,2615,1,2,0.022,1,31,3,18.11,17.99
01/02/23,2023,2,SKU0025,DAIRY,2481,1,8,0.095,1,28,3,18.11,17.59
01/03/23,2023,3,SKU0025,DAIRY,3251,0,0,0,0,31,3,18.11,18.11
01/04/23,2023,4,SKU0025,DAIRY,4055,0,0,0,0,30,3,18.11,18.11
01/05/23,2023,5,SKU0025,DAIRY,5033,1,8,0.086,1,31,3,18.11,17.64
01/06/23,2023,6,SKU0025,DAIRY,4964,1,12,0.133,0,30,3,18.11,17.39
01/07/23,2023,7,SKU0025,DAIRY,4239,0,0,0,1,31,3,18.11,18.11
01/08/23,2023,8,SKU0025,DAIRY,4772,1,9,0.097,0,31,3,18.11,17.58
01/09/23,2023,9,SKU0025,DAIRY,3477,1,3,0.033,0,30,3,18.11,17.93
01/10/23,2023,10,SKU0025,DAIRY,3763,0,0,0,1,31,3,18.11,18.11
01/11/23,2023,11,SKU0025,DAIRY,3618,1,8,0.089,1,30,3,18.11,17.63
01/12/23,2023,12,SKU0025,DAIRY,4024,1,15,0.161,1,31,3,18.11,17.23
01/01/24,2024,1,SKU0025,DAIRY,2871,0,0,0,1,31,3,18.11,18.11
01/02/24,2024,2,SKU0025,DAIRY,3394,1,24,0.276,1,29,3,18.11,16.61
01/03/24,2024,3,SKU0025,DAIRY,3666,0,0,0,0,31,3,18.11,18.11
01/04/24,2024,4,SKU0025,DAIRY,4748,1,10,0.111,0,30,3,18.11,17.51
01/05/24,2024,5,SKU0025,DAIRY,5044,0,0,0,1,31,3,18.11,18.11
01/06/24,2024,6,SKU0025,DAIRY,5334,1,6,0.067,0,30,3,18.11,17.75
01/07/24,2024,7,SKU0025,DAIRY,5094,1,18,0.194,1,31,3,18.11,17.06
01/08/24,2024,8,SKU0025,DAIRY,5063,1,22,0.237,0,31,3,18.11,16.83
01/09/24,2024,9,SKU0025,DAIRY,5496,1,31,0.344,0,30,3,18.11,16.24
01/10/24,2024,10,SKU0025,DAIRY,4123,0,0,0,1,31,3,18.11,18.11
01/11/24,2024,11,SKU0025,DAIRY,3959,0,0,0,1,30,3,18.11,18.11
01/12/24,2024,12,SKU0025,DAIRY,3971,1,10,0.108,1,31,3,18.11,17.53
01/01/25,2025,1,SKU0025,DAIRY,3184,0,0,0,1,31,3,18.11,18.11
01/02/25,2025,2,SKU0025,DAIRY,3697,1,8,0.095,1,28,3,18.11,17.59
01/03/25,2025,3,SKU0025,DAIRY,4263,0,0,0,0,31,3,18.11,18.11
01/04/25,2025,4,SKU0025,DAIRY,5236,1,12,0.133,0,30,3,18.11,17.39
01/05/25,2025,5,SKU0025,DAIRY,5741,1,1,0.011,1,31,3,18.11,18.05
01/06/25,2025,6,SKU0025,DAIRY,5704,1,6,0.067,0,30,3,18.11,17.75
01/07/25,2025,7,SKU0025,DAIRY,5804,1,8,0.086,1,31,3,18.11,17.64
01/08/25,2025,8,SKU0025,DAIRY,5794,1,8,0.086,0,31,3,18.11,17.64
01/09/25,2025,9,SKU0025,DAIRY,4439,1,12,0.133,0,30,3,18.11,17.39
01/10/25,2025,10,SKU0025,DAIRY,4945,1,10,0.108,1,31,3,18.11,17.53
01/11/25,2025,11,SKU0025,DAIRY,5561,1,18,0.2,1,30,3,18.11,17.02
01/12/25,2025,12,SKU0025,DAIRY,3828,0,0,0,1,31,3,18.11,18.11
01/01/22,2022,1,SKU0026,DAIRY,9947,1,22,0.237,1,31,3,3.24,3.01
01/02/22,2022,2,SKU0026,DAIRY,7524,0,0,0,1,28,3,3.24,3.24
01/03/22,2022,3,SKU0026,DAIRY,10702,1,5,0.054,0,31,3,3.24,3.19
01/04/22,2022,4,SKU0026,DAIRY,13038,1,3,0.033,0,30,3,3.24,3.21
01/05/22,2022,5,SKU0026,DAIRY,15899,1,10,0.108,1,31,3,3.24,3.14
01/06/22,2022,6,SKU0026,DAIRY,13720,0,0,0,0,30,3,3.24,3.24
01/07/22,2022,7,SKU0026,DAIRY,14126,0,0,0,1,31,3,3.24,3.24
01/08/22,2022,8,SKU0026,DAIRY,13105,1,13,0.14,0,31,3,3.24,3.1
01/09/22,2022,9,SKU0026,DAIRY,11896,1,4,0.044,0,30,3,3.24,3.2
01/10/22,2022,10,SKU0026,DAIRY,12103,1,2,0.022,1,31,3,3.24,3.22
01/11/22,2022,11,SKU0026,DAIRY,11173,1,6,0.067,1,30,3,3.24,3.18
01/12/22,2022,12,SKU0026,DAIRY,12465,1,14,0.151,1,31,3,3.24,3.09
01/01/23,2023,1,SKU0026,DAIRY,10095,1,7,0.075,1,31,3,3.24,3.17
01/02/23,2023,2,SKU0026,DAIRY,9015,0,0,0,1,28,3,3.24,3.24
01/03/23,2023,3,SKU0026,DAIRY,12341,1,11,0.118,0,31,3,3.24,3.13
01/04/23,2023,4,SKU0026,DAIRY,15170,1,14,0.156,0,30,3,3.24,3.09
01/05/23,2023,5,SKU0026,DAIRY,15392,0,0,0,1,31,3,3.24,3.24
01/06/23,2023,6,SKU0026,DAIRY,16513,0,0,0,0,30,3,3.24,3.24
01/07/23,2023,7,SKU0026,DAIRY,16159,1,8,0.086,1,31,3,3.24,3.16
01/08/23,2023,8,SKU0026,DAIRY,14392,1,2,0.022,0,31,3,3.24,3.22
01/09/23,2023,9,SKU0026,DAIRY,12427,0,0,0,0,30,3,3.24,3.24
01/10/23,2023,10,SKU0026,DAIRY,15592,1,17,0.183,1,31,3,3.24,3.06
01/11/23,2023,11,SKU0026,DAIRY,13926,1,10,0.111,1,30,3,3.24,3.13
01/12/23,2023,12,SKU0026,DAIRY,12938,1,11,0.118,1,31,3,3.24,3.13
01/01/24,2024,1,SKU0026,DAIRY,10798,1,13,0.14,1,31,3,3.24,3.1
01/02/24,2024,2,SKU0026,DAIRY,10693,1,12,0.138,1,29,3,3.24,3.11
01/03/24,2024,3,SKU0026,DAIRY,13768,1,11,0.118,0,31,3,3.24,3.13
01/04/24,2024,4,SKU0026,DAIRY,17158,1,12,0.133,0,30,3,3.24,3.11
01/05/24,2024,5,SKU0026,DAIRY,16632,1,8,0.086,1,31,3,3.24,3.16
01/06/24,2024,6,SKU0026,DAIRY,17821,0,0,0,0,30,3,3.24,3.24
01/07/24,2024,7,SKU0026,DAIRY,18657,1,20,0.215,1,31,3,3.24,3.03
01/08/24,2024,8,SKU0026,DAIRY,18113,1,22,0.237,0,31,3,3.24,3.01
01/09/24,2024,9,SKU0026,DAIRY,14107,1,9,0.1,0,30,3,3.24,3.14
01/10/24,2024,10,SKU0026,DAIRY,15912,1,16,0.172,1,31,3,3.24,3.07
01/11/24,2024,11,SKU0026,DAIRY,14876,1,1,0.011,1,30,3,3.24,3.23
01/12/24,2024,12,SKU0026,DAIRY,12372,0,0,0,1,31,3,3.24,3.24
01/01/25,2025,1,SKU0026,DAIRY,11749,1,10,0.108,1,31,3,3.24,3.14
01/02/25,2025,2,SKU0026,DAIRY,10652,0,0,0,1,28,3,3.24,3.24
01/03/25,2025,3,SKU0026,DAIRY,14126,0,0,0,0,31,3,3.24,3.24
01/04/25,2025,4,SKU0026,DAIRY,19044,1,10,0.111,0,30,3,3.24,3.13
01/05/25,2025,5,SKU0026,DAIRY,20502,1,11,0.118,1,31,3,3.24,3.13
01/06/25,2025,6,SKU0026,DAIRY,21057,1,6,0.067,0,30,3,3.24,3.18
01/07/25,2025,7,SKU0026,DAIRY,18468,1,8,0.086,1,31,3,3.24,3.16
01/08/25,2025,8,SKU0026,DAIRY,16818,0,0,0,0,31,3,3.24,3.24
01/09/25,2025,9,SKU0026,DAIRY,15942,1,5,0.056,0,30,3,3.24,3.19
01/10/25,2025,10,SKU0026,DAIRY,17032,1,4,0.043,1,31,3,3.24,3.2
01/11/25,2025,11,SKU0026,DAIRY,16619,1,9,0.1,1,30,3,3.24,3.14
01/12/25,2025,12,SKU0026,DAIRY,16250,1,24,0.258,1,31,3,3.24,2.99
01/01/22,2022,1,SKU0027,CLEANING,3444,1,13,0.14,1,31,3,21.78,20.87
01/02/22,2022,2,SKU0027,CLEANING,2712,1,5,0.06,1,28,3,21.78,21.39
01/03/22,2022,3,SKU0027,CLEANING,3202,0,0,0,0,31,3,21.78,21.78
01/04/22,2022,4,SKU0027,CLEANING,3708,0,0,0,0,30,3,21.78,21.78
01/05/22,2022,5,SKU0027,CLEANING,4758,1,12,0.129,1,31,3,21.78,20.94
01/06/22,2022,6,SKU0027,CLEANING,4492,1,11,0.122,0,30,3,21.78,20.98
01/07/22,2022,7,SKU0027,CLEANING,3471,0,0,0,1,31,3,21.78,21.78
01/08/22,2022,8,SKU0027,CLEANING,3524,1,10,0.108,0,31,3,21.78,21.08
01/09/22,2022,9,SKU0027,CLEANING,3354,1,3,0.033,0,30,3,21.78,21.56
01/10/22,2022,10,SKU0027,CLEANING,5239,1,23,0.247,1,31,3,21.78,20.17
01/11/22,2022,11,SKU0027,CLEANING,3185,0,0,0,1,30,3,21.78,21.78
01/12/22,2022,12,SKU0027,CLEANING,3301,1,6,0.065,1,31,3,21.78,21.36
01/01/23,2023,1,SKU0027,CLEANING,2439,1,1,0.011,1,31,3,21.78,21.71
01/02/23,2023,2,SKU0027,CLEANING,2718,1,13,0.155,1,28,3,21.78,20.77
01/03/23,2023,3,SKU0027,CLEANING,3992,1,8,0.086,0,31,3,21.78,21.22
01/04/23,2023,4,SKU0027,CLEANING,5958,1,19,0.211,0,30,3,21.78,20.4
01/05/23,2023,5,SKU0027,CLEANING,5759,1,20,0.215,1,31,3,21.78,20.38
01/06/23,2023,6,SKU0027,CLEANING,4100,1,7,0.078,0,30,3,21.78,21.27
01/07/23,2023,7,SKU0027,CLEANING,4733,1,17,0.183,1,31,3,21.78,20.59
01/08/23,2023,8,SKU0027,CLEANING,3400,1,8,0.086,0,31,3,21.78,21.22
01/09/23,2023,9,SKU0027,CLEANING,3913,1,12,0.133,0,30,3,21.78,20.91
01/10/23,2023,10,SKU0027,CLEANING,4064,1,10,0.108,1,31,3,21.78,21.08
01/11/23,2023,11,SKU0027,CLEANING,3713,1,8,0.089,1,30,3,21.78,21.2
01/12/23,2023,12,SKU0027,CLEANING,3619,1,9,0.097,1,31,3,21.78,21.15
01/01/24,2024,1,SKU0027,CLEANING,2954,1,13,0.14,1,31,3,21.78,20.87
01/02/24,2024,2,SKU0027,CLEANING,2380,0,0,0,1,29,3,21.78,21.78
01/03/24,2024,3,SKU0027,CLEANING,3806,1,9,0.097,0,31,3,21.78,21.15
01/04/24,2024,4,SKU0027,CLEANING,3934,1,7,0.078,0,30,3,21.78,21.27
01/05/24,2024,5,SKU0027,CLEANING,4401,1,10,0.108,1,31,3,21.78,21.08
01/06/24,2024,6,SKU0027,CLEANING,4651,1,12,0.133,0,30,3,21.78,20.91
01/07/24,2024,7,SKU0027,CLEANING,3823,1,11,0.118,1,31,3,21.78,21.01
01/08/24,2024,8,SKU0027,CLEANING,4798,1,25,0.269,0,31,3,21.78,20.02
01/09/24,2024,9,SKU0027,CLEANING,2992,1,3,0.033,0,30,3,21.78,21.56
01/10/24,2024,10,SKU0027,CLEANING,4422,1,20,0.215,1,31,3,21.78,20.38
01/11/24,2024,11,SKU0027,CLEANING,4044,1,8,0.089,1,30,3,21.78,21.2
01/12/24,2024,12,SKU0027,CLEANING,3566,1,19,0.204,1,31,3,21.78,20.45
01/01/25,2025,1,SKU0027,CLEANING,2377,0,0,0,1,31,3,21.78,21.78
01/02/25,2025,2,SKU0027,CLEANING,2571,1,6,0.071,1,28,3,21.78,21.31
01/03/25,2025,3,SKU0027,CLEANING,3104,0,0,0,0,31,3,21.78,21.78
01/04/25,2025,4,SKU0027,CLEANING,3517,0,0,0,0,30,3,21.78,21.78
01/05/25,2025,5,SKU0027,CLEANING,5132,1,13,0.14,1,31,3,21.78,20.87
01/06/25,2025,6,SKU0027,CLEANING,3483,0,0,0,0,30,3,21.78,21.78
01/07/25,2025,7,SKU0027,CLEANING,4394,1,18,0.194,1,31,3,21.78,20.52
01/08/25,2025,8,SKU0027,CLEANING,3807,1,12,0.129,0,31,3,21.78,20.94
01/09/25,2025,9,SKU0027,CLEANING,3463,1,13,0.144,0,30,3,21.78,20.84
01/10/25,2025,10,SKU0027,CLEANING,3174,1,1,0.011,1,31,3,21.78,21.71
01/11/25,2025,11,SKU0027,CLEANING,4111,1,13,0.144,1,30,3,21.78,20.84
01/12/25,2025,12,SKU0027,CLEANING,3396,1,13,0.14,1,31,3,21.78,20.87
01/01/22,2022,1,SKU0028,CLEANING,3738,0,0,0,1,31,3,2.99,2.99
01/02/22,2022,2,SKU0028,CLEANING,4090,1,13,0.155,1,28,3,2.99,2.85
01/03/22,2022,3,SKU0028,CLEANING,5066,1,14,0.151,0,31,3,2.99,2.85
01/04/22,2022,4,SKU0028,CLEANING,5982,1,9,0.1,0,30,3,2.99,2.9
01/05/22,2022,5,SKU0028,CLEANING,6973,1,15,0.161,1,31,3,2.99,2.84
01/06/22,2022,6,SKU0028,CLEANING,5174,0,0,0,0,30,3,2.99,2.99
01/07/22,2022,7,SKU0028,CLEANING,5722,1,11,0.118,1,31,3,2.99,2.88
01/08/22,2022,8,SKU0028,CLEANING,5123,1,9,0.097,0,31,3,2.99,2.9
01/09/22,2022,9,SKU0028,CLEANING,4918,1,7,0.078,0,30,3,2.99,2.92
01/10/22,2022,10,SKU0028,CLEANING,5777,1,7,0.075,1,31,3,2.99,2.92
01/11/22,2022,11,SKU0028,CLEANING,4855,1,2,0.022,1,30,3,2.99,2.97
01/12/22,2022,12,SKU0028,CLEANING,5797,1,20,0.215,1,31,3,2.99,2.8
01/01/23,2023,1,SKU0028,CLEANING,4323,1,15,0.161,1,31,3,2.99,2.84
01/02/23,2023,2,SKU0028,CLEANING,4038,1,10,0.119,1,28,3,2.99,2.88
01/03/23,2023,3,SKU0028,CLEANING,5176,1,5,0.054,0,31,3,2.99,2.94
01/04/23,2023,4,SKU0028,CLEANING,5619,1,2,0.022,0,30,3,2.99,2.97
01/05/23,2023,5,SKU0028,CLEANING,7593,1,16,0.172,1,31,3,2.99,2.84
01/06/23,2023,6,SKU0028,CLEANING,6463,1,21,0.233,0,30,3,2.99,2.78
01/07/23,2023,7,SKU0028,CLEANING,4933,0,0,0,1,31,3,2.99,2.99
01/08/23,2023,8,SKU0028,CLEANING,6200,1,21,0.226,0,31,3,2.99,2.79
01/09/23,2023,9,SKU0028,CLEANING,5759,1,7,0.078,0,30,3,2.99,2.92
01/10/23,2023,10,SKU0028,CLEANING,5211,1,4,0.043,1,31,3,2.99,2.95
01/11/23,2023,11,SKU0028,CLEANING,5865,1,22,0.244,1,30,3,2.99,2.77
01/12/23,2023,12,SKU0028,CLEANING,6013,1,21,0.226,1,31,3,2.99,2.79
01/01/24,2024,1,SKU0028,CLEANING,5420,1,14,0.151,1,31,3,2.99,2.85
01/02/24,2024,2,SKU0028,CLEANING,3840,1,7,0.08,1,29,3,2.99,2.92
01/03/24,2024,3,SKU0028,CLEANING,6072,1,10,0.108,0,31,3,2.99,2.89
01/04/24,2024,4,SKU0028,CLEANING,6440,1,11,0.122,0,30,3,2.99,2.88
01/05/24,2024,5,SKU0028,CLEANING,7104,1,7,0.075,1,31,3,2.99,2.92
01/06/24,2024,6,SKU0028,CLEANING,8079,1,28,0.311,0,30,3,2.99,2.71
01/07/24,2024,7,SKU0028,CLEANING,5235,0,0,0,1,31,3,2.99,2.99
01/08/24,2024,8,SKU0028,CLEANING,4622,0,0,0,0,31,3,2.99,2.99
01/09/24,2024,9,SKU0028,CLEANING,5500,1,5,0.056,0,30,3,2.99,2.94
01/10/24,2024,10,SKU0028,CLEANING,5821,1,9,0.097,1,31,3,2.99,2.9
01/11/24,2024,11,SKU0028,CLEANING,5711,1,8,0.089,1,30,3,2.99,2.91
01/12/24,2024,12,SKU0028,CLEANING,5772,1,18,0.194,1,31,3,2.99,2.82
01/01/25,2025,1,SKU0028,CLEANING,4254,1,12,0.129,1,31,3,2.99,2.87
01/02/25,2025,2,SKU0028,CLEANING,4248,1,6,0.071,1,28,3,2.99,2.93
01/03/25,2025,3,SKU0028,CLEANING,5356,1,11,0.118,0,31,3,2.99,2.88
01/04/25,2025,4,SKU0028,CLEANING,6933,1,9,0.1,0,30,3,2.99,2.9
01/05/25,2025,5,SKU0028,CLEANING,6458,0,0,0,1,31,3,2.99,2.99
01/06/25,2025,6,SKU0028,CLEANING,7871,1,14,0.156,0,30,3,2.99,2.85
01/07/25,2025,7,SKU0028,CLEANING,6065,1,17,0.183,1,31,3,2.99,2.83
01/08/25,2025,8,SKU0028,CLEANING,4944,0,0,0,0,31,3,2.99,2.99
01/09/25,2025,9,SKU0028,CLEANING,6217,1,18,0.2,0,30,3,2.99,2.81
01/10/25,2025,10,SKU0028,CLEANING,5445,0,0,0,1,31,3,2.99,2.99
01/11/25,2025,11,SKU0028,CLEANING,6050,1,19,0.211,1,30,3,2.99,2.8
01/12/25,2025,12,SKU0028,CLEANING,4460,0,0,0,1,31,3,2.99,2.99
01/01/22,2022,1,SKU0029,CLEANING,3140,1,13,0.14,1,31,3,18.65,17.87
01/02/22,2022,2,SKU0029,CLEANING,2165,0,0,0,1,28,3,18.65,18.65
01/03/22,2022,3,SKU0029,CLEANING,2895,1,2,0.022,0,31,3,18.65,18.53
01/04/22,2022,4,SKU0029,CLEANING,4590,1,23,0.256,0,30,3,18.65,17.22
01/05/22,2022,5,SKU0029,CLEANING,4955,1,10,0.108,1,31,3,18.65,18.05
01/06/22,2022,6,SKU0029,CLEANING,3637,1,5,0.056,0,30,3,18.65,18.34
01/07/22,2022,7,SKU0029,CLEANING,3440,1,6,0.065,1,31,3,18.65,18.29
01/08/22,2022,8,SKU0029,CLEANING,3262,1,6,0.065,0,31,3,18.65,18.29
01/09/22,2022,9,SKU0029,CLEANING,3448,1,6,0.067,0,30,3,18.65,18.28
01/10/22,2022,10,SKU0029,CLEANING,3546,1,13,0.14,1,31,3,18.65,17.87
01/11/22,2022,11,SKU0029,CLEANING,2984,0,0,0,1,30,3,18.65,18.65
01/12/22,2022,12,SKU0029,CLEANING,2630,0,0,0,1,31,3,18.65,18.65
01/01/23,2023,1,SKU0029,CLEANING,2374,0,0,0,1,31,3,18.65,18.65
01/02/23,2023,2,SKU0029,CLEANING,3362,1,27,0.321,1,28,3,18.65,16.85
01/03/23,2023,3,SKU0029,CLEANING,3150,0,0,0,0,31,3,18.65,18.65
01/04/23,2023,4,SKU0029,CLEANING,4205,1,9,0.1,0,30,3,18.65,18.09
01/05/23,2023,5,SKU0029,CLEANING,5427,1,15,0.161,1,31,3,18.65,17.75
01/06/23,2023,6,SKU0029,CLEANING,3687,1,6,0.067,0,30,3,18.65,18.28
01/07/23,2023,7,SKU0029,CLEANING,3358,0,0,0,1,31,3,18.65,18.65
01/08/23,2023,8,SKU0029,CLEANING,3887,1,26,0.28,0,31,3,18.65,17.08
01/09/23,2023,9,SKU0029,CLEANING,3629,1,10,0.111,0,30,3,18.65,18.03
01/10/23,2023,10,SKU0029,CLEANING,4447,1,22,0.237,1,31,3,18.65,17.33
01/11/23,2023,11,SKU0029,CLEANING,3857,1,15,0.167,1,30,3,18.65,17.72
01/12/23,2023,12,SKU0029,CLEANING,3189,1,10,0.108,1,31,3,18.65,18.05
01/01/24,2024,1,SKU0029,CLEANING,3133,1,13,0.14,1,31,3,18.65,17.87
01/02/24,2024,2,SKU0029,CLEANING,2340,0,0,0,1,29,3,18.65,18.65
01/03/24,2024,3,SKU0029,CLEANING,4180,1,22,0.237,0,31,3,18.65,17.33
01/04/24,2024,4,SKU0029,CLEANING,3488,0,0,0,0,30,3,18.65,18.65
01/05/24,2024,5,SKU0029,CLEANING,4636,1,11,0.118,1,31,3,18.65,17.99
01/06/24,2024,6,SKU0029,CLEANING,3739,0,0,0,0,30,3,18.65,18.65
01/07/24,2024,7,SKU0029,CLEANING,3241,0,0,0,1,31,3,18.65,18.65
01/08/24,2024,8,SKU0029,CLEANING,3832,1,12,0.129,0,31,3,18.65,17.93
01/09/24,2024,9,SKU0029,CLEANING,3662,1,7,0.078,0,30,3,18.65,18.21
01/10/24,2024,10,SKU0029,CLEANING,3345,0,0,0,1,31,3,18.65,18.65
01/11/24,2024,11,SKU0029,CLEANING,3452,1,3,0.033,1,30,3,18.65,18.46
01/12/24,2024,12,SKU0029,CLEANING,2991,1,4,0.043,1,31,3,18.65,18.41
01/01/25,2025,1,SKU0029,CLEANING,2905,1,6,0.065,1,31,3,18.65,18.29
01/02/25,2025,2,SKU0029,CLEANING,2395,0,0,0,1,28,3,18.65,18.65
01/03/25,2025,3,SKU0029,CLEANING,3399,1,3,0.032,0,31,3,18.65,18.47
01/04/25,2025,4,SKU0029,CLEANING,5308,1,27,0.3,0,30,3,18.65,16.97
01/05/25,2025,5,SKU0029,CLEANING,4883,1,7,0.075,1,31,3,18.65,18.23
01/06/25,2025,6,SKU0029,CLEANING,4420,1,12,0.133,0,30,3,18.65,17.9
01/07/25,2025,7,SKU0029,CLEANING,4193,1,13,0.14,1,31,3,18.65,17.87
01/08/25,2025,8,SKU0029,CLEANING,4335,1,17,0.183,0,31,3,18.65,17.63
01/09/25,2025,9,SKU0029,CLEANING,3535,1,6,0.067,0,30,3,18.65,18.28
01/10/25,2025,10,SKU0029,CLEANING,3624,1,3,0.032,1,31,3,18.65,18.47
01/11/25,2025,11,SKU0029,CLEANING,3355,0,0,0,1,30,3,18.65,18.65
01/12/25,2025,12,SKU0029,CLEANING,2705,0,0,0,1,31,3,18.65,18.65
01/01/22,2022,1,SKU0030,CLEANING,3776,0,0,0,1,31,3,12.6,12.6
01/02/22,2022,2,SKU0030,CLEANING,4782,1,12,0.143,1,28,3,12.6,12.06
01/03/22,2022,3,SKU0030,CLEANING,4659,1,2,0.022,0,31,3,12.6,12.52
01/04/22,2022,4,SKU0030,CLEANING,8051,1,17,0.189,0,30,3,12.6,11.89
01/05/22,2022,5,SKU0030,CLEANING,6510,1,2,0.022,1,31,3,12.6,12.52
01/06/22,2022,6,SKU0030,CLEANING,7151,1,10,0.111,0,30,3,12.6,12.18
01/07/22,2022,7,SKU0030,CLEANING,5679,0,0,0,1,31,3,12.6,12.6
01/08/22,2022,8,SKU0030,CLEANING,5237,1,12,0.129,0,31,3,12.6,12.11
01/09/22,2022,9,SKU0030,CLEANING,8361,1,26,0.289,0,30,3,12.6,11.51
01/10/22,2022,10,SKU0030,CLEANING,7237,1,23,0.247,1,31,3,12.6,11.67
01/11/22,2022,11,SKU0030,CLEANING,5605,1,4,0.044,1,30,3,12.6,12.43
01/12/22,2022,12,SKU0030,CLEANING,6641,1,17,0.183,1,31,3,12.6,11.91
01/01/23,2023,1,SKU0030,CLEANING,4104,0,0,0,1,31,3,12.6,12.6
01/02/23,2023,2,SKU0030,CLEANING,5287,1,11,0.131,1,28,3,12.6,12.1
01/03/23,2023,3,SKU0030,CLEANING,6831,1,8,0.086,0,31,3,12.6,12.27
01/04/23,2023,4,SKU0030,CLEANING,6744,0,0,0,0,30,3,12.6,12.6
01/05/23,2023,5,SKU0030,CLEANING,8553,1,8,0.086,1,31,3,12.6,12.27
01/06/23,2023,6,SKU0030,CLEANING,7798,1,14,0.156,0,30,3,12.6,12.01
01/07/23,2023,7,SKU0030,CLEANING,7376,1,7,0.075,1,31,3,12.6,12.32
01/08/23,2023,8,SKU0030,CLEANING,6655,1,10,0.108,0,31,3,12.6,12.19
01/09/23,2023,9,SKU0030,CLEANING,6042,0,0,0,0,30,3,12.6,12.6
01/10/23,2023,10,SKU0030,CLEANING,5973,0,0,0,1,31,3,12.6,12.6
01/11/23,2023,11,SKU0030,CLEANING,7929,1,14,0.156,1,30,3,12.6,12.01
01/12/23,2023,12,SKU0030,CLEANING,5863,1,12,0.129,1,31,3,12.6,12.11
01/01/24,2024,1,SKU0030,CLEANING,5426,1,6,0.065,1,31,3,12.6,12.36
01/02/24,2024,2,SKU0030,CLEANING,6624,1,17,0.195,1,29,3,12.6,11.86
01/03/24,2024,3,SKU0030,CLEANING,6382,0,0,0,0,31,3,12.6,12.6
01/04/24,2024,4,SKU0030,CLEANING,8812,1,12,0.133,0,30,3,12.6,12.1
01/05/24,2024,5,SKU0030,CLEANING,9778,1,12,0.129,1,31,3,12.6,12.11
01/06/24,2024,6,SKU0030,CLEANING,7440,0,0,0,0,30,3,12.6,12.6
01/07/24,2024,7,SKU0030,CLEANING,6651,0,0,0,1,31,3,12.6,12.6
01/08/24,2024,8,SKU0030,CLEANING,9143,1,23,0.247,0,31,3,12.6,11.67
01/09/24,2024,9,SKU0030,CLEANING,8484,1,12,0.133,0,30,3,12.6,12.1
01/10/24,2024,10,SKU0030,CLEANING,6902,0,0,0,1,31,3,12.6,12.6
01/11/24,2024,11,SKU0030,CLEANING,6691,1,2,0.022,1,30,3,12.6,12.52
01/12/24,2024,12,SKU0030,CLEANING,7859,1,18,0.194,1,31,3,12.6,11.87
01/01/25,2025,1,SKU0030,CLEANING,5190,0,0,0,1,31,3,12.6,12.6
01/02/25,2025,2,SKU0030,CLEANING,6085,1,10,0.119,1,28,3,12.6,12.15
01/03/25,2025,3,SKU0030,CLEANING,7590,1,7,0.075,0,31,3,12.6,12.32
01/04/25,2025,4,SKU0030,CLEANING,7782,0,0,0,0,30,3,12.6,12.6
01/05/25,2025,5,SKU0030,CLEANING,9440,1,6,0.065,1,31,3,12.6,12.36
01/06/25,2025,6,SKU0030,CLEANING,8309,0,0,0,0,30,3,12.6,12.6
01/07/25,2025,7,SKU0030,CLEANING,7664,0,0,0,1,31,3,12.6,12.6
01/08/25,2025,8,SKU0030,CLEANING,8770,1,11,0.118,0,31,3,12.6,12.15
01/09/25,2025,9,SKU0030,CLEANING,9340,1,10,0.111,0,30,3,12.6,12.18
01/10/25,2025,10,SKU0030,CLEANING,8922,1,7,0.075,1,31,3,12.6,12.32
01/11/25,2025,11,SKU0030,CLEANING,9374,1,8,0.089,1,30,3,12.6,12.26
01/12/25,2025,12,SKU0030,CLEANING,10048,1,28,0.301,1,31,3,12.6,11.46
01/01/22,2022,1,SKU0031,CLEANING,1866,1,9,0.097,1,31,3,19.38,18.82
01/02/22,2022,2,SKU0031,CLEANING,1848,1,10,0.119,1,28,3,19.38,18.69
01/03/22,2022,3,SKU0031,CLEANING,2526,1,9,0.097,0,31,3,19.38,18.82
01/04/22,2022,4,SKU0031,CLEANING,2806,1,5,0.056,0,30,3,19.38,19.06
01/05/22,2022,5,SKU0031,CLEANING,2990,1,6,0.065,1,31,3,19.38,19.01
